Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta
26,0,4,1,312,0.2,18
27,1,1,1,312,0.2,18
28,1,1,0,312,0.2,18
29,0,4,1,312,0.2,18
30,0,4,1,312,0.2,18
31,0,4,1,312,0.2,18
32,1,1,0,312,0.2,18
33,1,1,1,312,0.2,18
34,0,4,1,312,0.2,18
35,2,1,1,312,0.2,18
36,2,1,0,312,0.2,18
37,2,1,0,312,0.2,18
38,2,1,0,312,0.2,18
39,0,4,1,312,0.2,18
40,1,1,0,312,0.2,18
41,1,1,1,312,0.2,18
42,1,1,1,312,0.2,18
43,1,1,1,312,0.2,18
44,0,4,0,312,0.2,18
45,1,1,0,312,0.2,18
1,1,4,1,313,0.2,18
2,2,3,0,313,0.2,18
3,0,4,1,313,0.2,18
4,1,4,1,313,0.2,18
5,2,1,0,313,0.2,18
6,2,1,0,313,0.2,18
7,1,4,0,313,0.2,18
8,1,4,1,313,0.2,18
9,0,4,1,313,0.2,18
10,1,4,1,313,0.2,18
11,2,1,0,313,0.2,18
12,1,4,0,313,0.2,18
13,0,4,1,313,0.2,18
14,2,1,0,313,0.2,18
15,0,4,0,313,0.2,18
16,1,4,1,313,0.2,18
17,2,1,0,313,0.2,18
18,0,4,1,313,0.2,18
19,2,1,0,313,0.2,18
20,0,4,1,313,0.2,18
21,1,4,0,313,0.2,18
22,2,1,0,313,0.2,18
23,1,4,1,313,0.2,18
24,1,4,1,313,0.2,18
25,1,4,1,313,0.2,18
26,0,4,1,313,0.2,18
27,2,1,0,313,0.2,18
28,2,1,0,313,0.2,18
29,2,1,0,313,0.2,18
30,0,4,1,313,0.2,18
31,1,4,1,313,0.2,18
32,0,4,1,313,0.2,18
33,0,4,1,313,0.2,18
34,0,4,1,313,0.2,18
35,0,4,1,313,0.2,18
36,0,4,1,313,0.2,18
37,2,1,1,313,0.2,18
38,1,4,1,313,0.2,18
39,2,1,0,313,0.2,18
40,0,4,1,313,0.2,18
41,2,1,1,313,0.2,18
42,0,4,1,313,0.2,18
43,1,4,0,313,0.2,18
44,2,1,0,313,0.2,18
45,1,4,0,313,0.2,18
1,1,4,0,314,0.2,18
2,0,4,1,314,0.2,18
3,1,1,1,314,0.2,18
4,0,4,1,314,0.2,18
5,1,1,1,314,0.2,18
6,1,1,1,314,0.2,18
7,2,4,0,314,0.2,18
8,0,4,1,314,0.2,18
9,2,1,0,314,0.2,18
10,0,4,1,314,0.2,18
11,1,1,0,314,0.2,18
12,1,1,0,314,0.2,18
13,1,1,1,314,0.2,18
14,2,1,0,314,0.2,18
15,0,4,1,314,0.2,18
16,2,1,0,314,0.2,18
17,1,1,1,314,0.2,18
18,2,1,0,314,0.2,18
19,2,1,0,314,0.2,18
20,2,1,0,314,0.2,18
21,0,4,1,314,0.2,18
22,2,1,0,314,0.2,18
23,0,4,1,314,0.2,18
24,1,1,0,314,0.2,18
25,0,4,1,314,0.2,18
26,1,1,1,314,0.2,18
27,2,1,0,314,0.2,18
28,0,4,1,314,0.2,18
29,1,1,0,314,0.2,18
30,0,4,0,314,0.2,18
31,1,1,1,314,0.2,18
32,2,1,0,314,0.2,18
33,1,1,0,314,0.2,18
34,2,1,0,314,0.2,18
35,1,1,0,314,0.2,18
36,2,1,0,314,0.2,18
37,0,4,1,314,0.2,18
38,0,4,1,314,0.2,18
39,0,4,1,314,0.2,18
40,2,1,1,314,0.2,18
41,1,1,0,314,0.2,18
42,2,1,0,314,0.2,18
43,2,1,0,314,0.2,18
44,0,4,1,314,0.2,18
45,0,4,1,314,0.2,18
1,2,2,0,315,0.2,18
2,1,4,1,315,0.2,18
3,2,1,0,315,0.2,18
4,1,4,1,315,0.2,18
5,0,4,1,315,0.2,18
6,0,4,1,315,0.2,18
7,1,4,0,315,0.2,18
8,2,1,0,315,0.2,18
9,0,4,1,315,0.2,18
10,0,4,1,315,0.2,18
11,1,4,1,315,0.2,18
12,0,4,1,315,0.2,18
13,2,1,0,315,0.2,18
14,0,4,1,315,0.2,18
15,1,4,0,315,0.2,18
16,0,4,1,315,0.2,18
17,2,1,0,315,0.2,18
18,1,4,1,315,0.2,18
19,0,4,1,315,0.2,18
20,2,1,0,315,0.2,18
21,0,4,1,315,0.2,18
22,1,4,1,315,0.2,18
23,1,4,1,315,0.2,18
24,2,1,0,315,0.2,18
25,0,4,1,315,0.2,18
26,1,4,0,315,0.2,18
27,2,1,0,315,0.2,18
28,0,4,1,315,0.2,18
29,1,4,1,315,0.2,18
30,2,1,0,315,0.2,18
31,1,4,1,315,0.2,18
32,0,4,1,315,0.2,18
33,0,4,1,315,0.2,18
34,1,4,1,315,0.2,18
35,2,1,0,315,0.2,18
36,2,1,0,315,0.2,18
37,1,4,1,315,0.2,18
38,2,1,0,315,0.2,18
39,2,1,0,315,0.2,18
40,2,1,0,315,0.2,18
41,2,1,0,315,0.2,18
42,1,4,1,315,0.2,18
43,0,4,1,315,0.2,18
44,1,4,1,315,0.2,18
45,0,4,1,315,0.2,18
1,2,1,0,316,0.2,18
2,0,2,1,316,0.2,18
3,2,1,0,316,0.2,18
4,0,4,1,316,0.2,18
5,2,1,0,316,0.2,18
6,0,4,1,316,0.2,18
7,1,2,1,316,0.2,18
8,1,4,0,316,0.2,18
9,2,2,0,316,0.2,18
10,2,1,0,316,0.2,18
11,1,1,1,316,0.2,18
12,0,4,1,316,0.2,18
13,1,2,1,316,0.2,18
14,2,1,0,316,0.2,18
15,2,1,0,316,0.2,18
16,0,4,1,316,0.2,18
17,1,4,1,316,0.2,18
18,2,1,0,316,0.2,18
19,2,1,0,316,0.2,18
20,0,4,1,316,0.2,18
21,1,4,0,316,0.2,18
22,1,4,1,316,0.2,18
23,2,1,0,316,0.2,18
24,0,4,1,316,0.2,18
25,1,4,1,316,0.2,18
26,1,4,0,316,0.2,18
27,1,4,0,316,0.2,18
28,0,4,1,316,0.2,18
29,1,1,1,316,0.2,18
30,0,4,1,316,0.2,18
31,0,4,1,316,0.2,18
32,0,4,1,316,0.2,18
33,1,1,1,316,0.2,18
34,2,1,1,316,0.2,18
35,1,1,1,316,0.2,18
36,2,1,0,316,0.2,18
37,1,1,1,316,0.2,18
38,0,4,1,316,0.2,18
39,0,4,1,316,0.2,18
40,1,1,0,316,0.2,18
41,2,1,0,316,0.2,18
42,0,4,1,316,0.2,18
43,2,1,0,316,0.2,18
44,0,4,1,316,0.2,18
45,2,1,0,316,0.2,18
1,2,2,0,317,0.2,18
2,1,2,1,317,0.2,18
3,1,4,0,317,0.2,18
4,0,3,1,317,0.2,18
5,0,4,1,317,0.2,18
6,1,1,0,317,0.2,18
7,2,1,0,317,0.2,18
8,2,1,0,317,0.2,18
9,2,1,0,317,0.2,18
10,0,4,1,317,0.2,18
11,0,4,1,317,0.2,18
12,0,4,1,317,0.2,18
13,1,1,1,317,0.2,18
14,2,1,0,317,0.2,18
15,2,1,1,317,0.2,18
16,2,1,0,317,0.2,18
17,0,4,1,317,0.2,18
18,1,2,0,317,0.2,18
19,1,1,1,317,0.2,18
20,1,1,0,317,0.2,18
21,2,1,0,317,0.2,18
22,0,4,1,317,0.2,18
23,1,1,0,317,0.2,18
24,0,4,1,317,0.2,18
25,1,1,0,317,0.2,18
26,2,1,0,317,0.2,18
27,2,1,0,317,0.2,18
28,2,1,0,317,0.2,18
29,0,4,1,317,0.2,18
30,2,1,1,317,0.2,18
31,1,1,1,317,0.2,18
32,0,4,1,317,0.2,18
33,0,4,1,317,0.2,18
34,2,1,0,317,0.2,18
35,1,1,1,317,0.2,18
36,2,1,0,317,0.2,18
37,1,1,1,317,0.2,18
38,1,1,0,317,0.2,18
39,0,4,1,317,0.2,18
40,0,4,1,317,0.2,18
41,1,1,1,317,0.2,18
42,1,1,1,317,0.2,18
43,0,4,1,317,0.2,18
44,0,4,1,317,0.2,18
45,2,1,0,317,0.2,18
1,2,4,0,318,0.2,18
2,0,3,1,318,0.2,18
3,1,4,1,318,0.2,18
4,1,4,1,318,0.2,18
5,0,4,1,318,0.2,18
6,1,4,0,318,0.2,18
7,2,1,0,318,0.2,18
8,0,4,1,318,0.2,18
9,2,1,0,318,0.2,18
10,1,4,1,318,0.2,18
11,0,4,1,318,0.2,18
12,0,4,1,318,0.2,18
13,1,4,0,318,0.2,18
14,0,4,1,318,0.2,18
15,0,4,0,318,0.2,18
16,1,3,0,318,0.2,18
17,2,1,0,318,0.2,18
18,2,1,0,318,0.2,18
19,0,4,1,318,0.2,18
20,0,4,1,318,0.2,18
21,2,1,0,318,0.2,18
22,2,1,0,318,0.2,18
23,0,4,1,318,0.2,18
24,2,1,0,318,0.2,18
25,0,4,1,318,0.2,18
26,1,1,1,318,0.2,18
27,1,1,0,318,0.2,18
28,2,1,0,318,0.2,18
29,0,4,1,318,0.2,18
30,1,1,1,318,0.2,18
31,0,4,1,318,0.2,18
32,2,1,0,318,0.2,18
33,2,1,1,318,0.2,18
34,0,4,1,318,0.2,18
35,0,4,1,318,0.2,18
36,1,1,0,318,0.2,18
37,2,1,0,318,0.2,18
38,2,1,0,318,0.2,18
39,1,1,0,318,0.2,18
40,2,1,0,318,0.2,18
41,1,1,0,318,0.2,18
42,1,1,0,318,0.2,18
43,1,1,0,318,0.2,18
44,2,1,0,318,0.2,18
45,1,1,1,318,0.2,18
1,2,2,0,319,0.2,18
2,1,3,1,319,0.2,18
3,0,2,1,319,0.2,18
4,1,4,1,319,0.2,18
5,1,4,0,319,0.2,18
6,0,4,1,319,0.2,18
7,2,1,1,319,0.2,18
8,1,4,1,319,0.2,18
9,1,4,0,319,0.2,18
10,0,4,0,319,0.2,18
11,2,1,0,319,0.2,18
12,0,4,1,319,0.2,18
13,1,4,0,319,0.2,18
14,2,1,1,319,0.2,18
15,0,4,1,319,0.2,18
16,2,1,0,319,0.2,18
17,2,1,0,319,0.2,18
18,1,1,1,319,0.2,18
19,0,4,1,319,0.2,18
20,0,4,1,319,0.2,18
21,0,4,1,319,0.2,18
22,2,1,0,319,0.2,18
23,1,1,1,319,0.2,18
24,1,1,0,319,0.2,18
25,0,4,1,319,0.2,18
26,1,1,1,319,0.2,18
27,2,1,0,319,0.2,18
28,0,4,1,319,0.2,18
29,2,1,1,319,0.2,18
30,0,4,1,319,0.2,18
31,2,1,0,319,0.2,18
32,0,4,1,319,0.2,18
33,1,1,1,319,0.2,18
34,0,4,1,319,0.2,18
35,1,1,0,319,0.2,18
36,1,1,1,319,0.2,18
37,0,4,1,319,0.2,18
38,1,1,1,319,0.2,18
39,2,1,0,319,0.2,18
40,0,4,1,319,0.2,18
41,2,1,0,319,0.2,18
42,2,1,0,319,0.2,18
43,2,1,0,319,0.2,18
44,2,1,0,319,0.2,18
45,1,1,0,319,0.2,18
1,1,3,1,320,0.2,18
2,1,4,1,320,0.2,18
3,2,1,0,320,0.2,18
4,2,3,0,320,0.2,18
5,1,4,1,320,0.2,18
6,0,1,1,320,0.2,18
7,0,3,1,320,0.2,18
8,0,4,1,320,0.2,18
9,1,4,1,320,0.2,18
10,2,1,0,320,0.2,18
11,2,1,0,320,0.2,18
12,2,1,0,320,0.2,18
13,0,4,1,320,0.2,18
14,0,4,1,320,0.2,18
15,2,1,0,320,0.2,18
16,0,4,1,320,0.2,18
17,0,4,1,320,0.2,18
18,2,1,0,320,0.2,18
19,0,4,1,320,0.2,18
20,2,1,0,320,0.2,18
21,1,4,1,320,0.2,18
22,1,4,1,320,0.2,18
23,1,4,1,320,0.2,18
24,2,1,0,320,0.2,18
25,1,4,1,320,0.2,18
26,1,4,0,320,0.2,18
27,0,4,1,320,0.2,18
28,1,4,1,320,0.2,18
29,0,4,1,320,0.2,18
30,1,4,0,320,0.2,18
31,0,4,1,320,0.2,18
32,0,4,1,320,0.2,18
33,2,1,1,320,0.2,18
34,0,4,1,320,0.2,18
35,1,4,1,320,0.2,18
36,1,4,1,320,0.2,18
37,2,1,0,320,0.2,18
38,0,4,1,320,0.2,18
39,2,1,0,320,0.2,18
40,2,1,0,320,0.2,18
41,2,1,0,320,0.2,18
42,0,4,1,320,0.2,18
43,1,4,0,320,0.2,18
44,2,1,0,320,0.2,18
45,1,4,0,320,0.2,18
1,1,4,1,321,0.2,20
2,0,3,0,321,0.2,20
3,0,1,1,321,0.2,20
4,0,1,1,321,0.2,20
5,2,4,0,321,0.2,20
6,0,1,1,321,0.2,20
7,2,1,0,321,0.2,20
8,1,4,1,321,0.2,20
9,0,1,1,321,0.2,20
10,2,1,0,321,0.2,20
11,2,1,0,321,0.2,20
12,1,4,0,321,0.2,20
13,0,1,1,321,0.2,20
14,0,1,1,321,0.2,20
15,0,1,1,321,0.2,20
16,1,4,1,321,0.2,20
17,2,1,0,321,0.2,20
18,1,4,0,321,0.2,20
19,1,4,1,321,0.2,20
20,2,1,0,321,0.2,20
21,0,1,1,321,0.2,20
22,2,1,0,321,0.2,20
23,1,4,1,321,0.2,20
24,1,4,1,321,0.2,20
25,1,4,0,321,0.2,20
26,2,1,0,321,0.2,20
27,1,4,0,321,0.2,20
28,2,1,0,321,0.2,20
29,2,1,0,321,0.2,20
30,0,1,1,321,0.2,20
31,1,2,1,321,0.2,20
32,0,1,1,321,0.2,20
33,2,1,0,321,0.2,20
34,2,1,0,321,0.2,20
35,2,1,0,321,0.2,20
36,0,1,1,321,0.2,20
37,1,4,0,321,0.2,20
38,1,1,0,321,0.2,20
39,2,1,0,321,0.2,20
40,0,1,1,321,0.2,20
41,0,1,1,321,0.2,20
42,1,1,1,321,0.2,20
43,0,1,1,321,0.2,20
44,1,1,0,321,0.2,20
45,2,1,0,321,0.2,20
1,2,2,1,322,0.2,20
2,1,2,1,322,0.2,20
3,2,4,1,322,0.2,20
4,0,4,1,322,0.2,20
5,2,4,0,322,0.2,20
6,2,4,0,322,0.2,20
7,1,4,0,322,0.2,20
8,1,1,1,322,0.2,20
9,1,1,1,322,0.2,20
10,0,4,1,322,0.2,20
11,2,1,0,322,0.2,20
12,0,4,1,322,0.2,20
13,0,4,1,322,0.2,20
14,2,1,0,322,0.2,20
15,2,1,0,322,0.2,20
16,1,1,1,322,0.2,20
17,2,1,0,322,0.2,20
18,2,1,0,322,0.2,20
19,1,1,0,322,0.2,20
20,0,4,1,322,0.2,20
21,1,1,0,322,0.2,20
22,0,4,1,322,0.2,20
23,0,4,1,322,0.2,20
24,1,1,1,322,0.2,20
25,0,4,1,322,0.2,20
26,0,4,1,322,0.2,20
27,0,4,1,322,0.2,20
28,1,1,1,322,0.2,20
29,1,1,0,322,0.2,20
30,2,1,0,322,0.2,20
31,1,1,0,322,0.2,20
32,2,1,0,322,0.2,20
33,2,1,0,322,0.2,20
34,1,1,1,322,0.2,20
35,1,1,0,322,0.2,20
36,0,4,1,322,0.2,20
37,2,1,0,322,0.2,20
38,0,4,1,322,0.2,20
39,0,4,1,322,0.2,20
40,1,1,1,322,0.2,20
41,2,1,0,322,0.2,20
42,1,1,1,322,0.2,20
43,2,1,0,322,0.2,20
44,0,4,1,322,0.2,20
45,0,4,1,322,0.2,20
1,1,4,0,323,0.2,20
2,1,1,1,323,0.2,20
3,1,1,1,323,0.2,20
4,1,1,0,323,0.2,20
5,0,2,1,323,0.2,20
6,0,4,1,323,0.2,20
7,1,1,0,323,0.2,20
8,2,1,0,323,0.2,20
9,2,3,0,323,0.2,20
10,1,1,1,323,0.2,20
11,0,4,1,323,0.2,20
12,1,1,1,323,0.2,20
13,0,4,1,323,0.2,20
14,2,1,0,323,0.2,20
15,0,4,1,323,0.2,20
16,0,4,1,323,0.2,20
17,1,1,1,323,0.2,20
18,0,4,1,323,0.2,20
19,1,1,1,323,0.2,20
20,1,1,0,323,0.2,20
21,0,4,1,323,0.2,20
22,0,4,1,323,0.2,20
23,2,1,0,323,0.2,20
24,0,4,1,323,0.2,20
25,0,4,1,323,0.2,20
26,1,1,1,323,0.2,20
27,1,1,0,323,0.2,20
28,2,1,0,323,0.2,20
29,2,1,0,323,0.2,20
30,0,4,0,323,0.2,20
31,2,1,0,323,0.2,20
32,1,1,0,323,0.2,20
33,2,1,0,323,0.2,20
34,2,1,0,323,0.2,20
35,1,1,0,323,0.2,20
36,2,1,1,323,0.2,20
37,2,1,0,323,0.2,20
38,2,1,0,323,0.2,20
39,0,4,0,323,0.2,20
40,0,4,1,323,0.2,20
41,2,1,0,323,0.2,20
42,1,1,1,323,0.2,20
43,2,1,0,323,0.2,20
44,2,1,1,323,0.2,20
45,0,4,1,323,0.2,20
1,2,1,0,324,0.2,20
2,1,2,1,324,0.2,20
3,0,1,1,324,0.2,20
4,2,2,0,324,0.2,20
5,1,4,0,324,0.2,20
6,0,3,1,324,0.2,20
7,0,4,1,324,0.2,20
8,0,4,1,324,0.2,20
9,2,1,0,324,0.2,20
10,2,1,0,324,0.2,20
11,1,1,1,324,0.2,20
12,0,4,1,324,0.2,20
13,2,1,0,324,0.2,20
14,1,1,0,324,0.2,20
15,0,4,1,324,0.2,20
16,1,1,0,324,0.2,20
17,0,4,0,324,0.2,20
18,0,4,1,324,0.2,20
19,2,1,0,324,0.2,20
20,2,1,0,324,0.2,20
21,1,1,1,324,0.2,20
22,2,1,0,324,0.2,20
23,1,1,1,324,0.2,20
24,2,1,0,324,0.2,20
25,2,1,0,324,0.2,20
26,0,4,0,324,0.2,20
27,0,4,1,324,0.2,20
28,0,4,1,324,0.2,20
29,1,2,1,324,0.2,20
30,0,4,1,324,0.2,20
31,2,1,0,324,0.2,20
32,1,4,0,324,0.2,20
33,2,1,0,324,0.2,20
34,2,1,0,324,0.2,20
35,2,1,0,324,0.2,20
36,1,1,0,324,0.2,20
37,0,4,1,324,0.2,20
38,1,1,0,324,0.2,20
39,1,1,1,324,0.2,20
40,0,4,1,324,0.2,20
41,0,4,1,324,0.2,20
42,2,1,0,324,0.2,20
43,1,1,1,324,0.2,20
44,1,1,1,324,0.2,20
45,1,1,1,324,0.2,20
1,1,2,1,325,0.2,20
2,1,4,1,325,0.2,20
3,2,4,0,325,0.2,20
4,0,1,1,325,0.2,20
5,1,4,1,325,0.2,20
6,2,1,0,325,0.2,20
7,1,4,0,325,0.2,20
8,2,1,0,325,0.2,20
9,2,1,0,325,0.2,20
10,1,4,1,325,0.2,20
11,0,3,1,325,0.2,20
12,2,1,0,325,0.2,20
13,2,1,0,325,0.2,20
14,0,4,1,325,0.2,20
15,2,1,0,325,0.2,20
16,2,1,0,325,0.2,20
17,2,1,0,325,0.2,20
18,2,1,0,325,0.2,20
19,0,4,1,325,0.2,20
20,0,4,1,325,0.2,20
21,1,4,0,325,0.2,20
22,2,1,0,325,0.2,20
23,1,4,0,325,0.2,20
24,0,4,1,325,0.2,20
25,0,4,1,325,0.2,20
26,1,1,1,325,0.2,20
27,0,4,1,325,0.2,20
28,1,1,1,325,0.2,20
29,0,4,1,325,0.2,20
30,2,1,0,325,0.2,20
31,0,4,1,325,0.2,20
32,1,1,1,325,0.2,20
33,2,1,0,325,0.2,20
34,0,4,1,325,0.2,20
35,1,1,1,325,0.2,20
36,1,1,1,325,0.2,20
37,1,1,0,325,0.2,20
38,0,4,1,325,0.2,20
39,1,1,1,325,0.2,20
40,0,4,1,325,0.2,20
41,0,4,1,325,0.2,20
42,2,1,0,325,0.2,20
43,1,1,1,325,0.2,20
44,2,1,0,325,0.2,20
45,0,4,1,325,0.2,20
1,2,4,0,326,0.2,20
2,2,1,0,326,0.2,20
3,2,1,0,326,0.2,20
4,1,3,0,326,0.2,20
5,1,1,1,326,0.2,20
6,0,2,1,326,0.2,20
7,1,1,0,326,0.2,20
8,1,1,1,326,0.2,20
9,1,1,0,326,0.2,20
10,2,1,0,326,0.2,20
11,1,1,1,326,0.2,20
12,0,4,1,326,0.2,20
13,1,1,1,326,0.2,20
14,2,1,0,326,0.2,20
15,0,4,1,326,0.2,20
16,0,4,0,326,0.2,20
17,2,1,0,326,0.2,20
18,0,4,1,326,0.2,20
19,1,1,1,326,0.2,20
20,0,4,1,326,0.2,20
21,0,4,1,326,0.2,20
22,0,4,1,326,0.2,20
23,1,1,0,326,0.2,20
24,1,1,1,326,0.2,20
25,0,4,1,326,0.2,20
26,2,1,0,326,0.2,20
27,2,1,0,326,0.2,20
28,2,1,0,326,0.2,20
29,1,1,1,326,0.2,20
30,0,4,1,326,0.2,20
31,0,4,1,326,0.2,20
32,2,1,0,326,0.2,20
33,1,1,1,326,0.2,20
34,1,1,0,326,0.2,20
35,0,4,1,326,0.2,20
36,0,4,1,326,0.2,20
37,0,4,1,326,0.2,20
38,1,1,1,326,0.2,20
39,0,4,1,326,0.2,20
40,2,1,0,326,0.2,20
41,1,1,1,326,0.2,20
42,2,1,0,326,0.2,20
43,2,1,1,326,0.2,20
44,2,1,0,326,0.2,20
45,2,1,0,326,0.2,20
1,1,2,0,327,0.2,20
2,2,3,0,327,0.2,20
3,1,1,1,327,0.2,20
4,1,1,1,327,0.2,20
5,0,4,1,327,0.2,20
6,0,4,1,327,0.2,20
7,0,4,1,327,0.2,20
8,0,4,1,327,0.2,20
9,1,1,0,327,0.2,20
10,2,1,0,327,0.2,20
11,1,1,1,327,0.2,20
12,0,4,1,327,0.2,20
13,2,1,0,327,0.2,20
14,2,1,0,327,0.2,20
15,1,1,0,327,0.2,20
16,2,1,0,327,0.2,20
17,2,1,0,327,0.2,20
18,0,4,1,327,0.2,20
19,0,4,1,327,0.2,20
20,1,1,1,327,0.2,20
21,2,1,0,327,0.2,20
22,2,1,0,327,0.2,20
23,0,4,1,327,0.2,20
24,1,1,0,327,0.2,20
25,2,1,0,327,0.2,20
26,1,1,0,327,0.2,20
27,1,1,1,327,0.2,20
28,1,1,1,327,0.2,20
29,0,4,1,327,0.2,20
30,0,4,1,327,0.2,20
31,2,1,0,327,0.2,20
32,0,4,1,327,0.2,20
33,1,1,0,327,0.2,20
34,2,1,0,327,0.2,20
35,2,1,0,327,0.2,20
36,1,1,0,327,0.2,20
37,2,1,0,327,0.2,20
38,0,4,1,327,0.2,20
39,1,1,1,327,0.2,20
40,2,1,0,327,0.2,20
41,0,4,1,327,0.2,20
42,2,1,0,327,0.2,20
43,0,4,1,327,0.2,20
44,0,4,1,327,0.2,20
45,1,1,1,327,0.2,20
1,1,1,0,328,0.2,20
2,0,1,1,328,0.2,20
3,1,4,0,328,0.2,20
4,0,2,1,328,0.2,20
5,0,4,1,328,0.2,20
6,0,4,1,328,0.2,20
7,0,4,1,328,0.2,20
8,0,4,1,328,0.2,20
9,2,4,0,328,0.2,20
10,1,1,1,328,0.2,20
11,1,1,0,328,0.2,20
12,0,4,1,328,0.2,20
13,0,4,1,328,0.2,20
14,2,1,0,328,0.2,20
15,1,1,1,328,0.2,20
16,2,1,0,328,0.2,20
17,2,1,0,328,0.2,20
18,2,1,0,328,0.2,20
19,1,1,0,328,0.2,20
20,2,1,0,328,0.2,20
21,0,4,1,328,0.2,20
22,0,4,1,328,0.2,20
23,2,1,0,328,0.2,20
24,1,1,0,328,0.2,20
25,1,1,1,328,0.2,20
26,2,1,0,328,0.2,20
27,0,4,0,328,0.2,20
28,0,4,1,328,0.2,20
29,1,1,1,328,0.2,20
30,1,1,0,328,0.2,20
31,1,1,1,328,0.2,20
32,1,1,0,328,0.2,20
33,2,1,0,328,0.2,20
34,0,4,1,328,0.2,20
35,2,1,0,328,0.2,20
36,1,1,0,328,0.2,20
37,2,1,0,328,0.2,20
38,2,1,0,328,0.2,20
39,0,4,1,328,0.2,20
40,2,1,0,328,0.2,20
41,0,4,1,328,0.2,20
42,1,1,1,328,0.2,20
43,2,1,0,328,0.2,20
44,1,1,0,328,0.2,20
45,2,1,0,328,0.2,20
1,2,3,0,329,0.2,20
2,2,1,0,329,0.2,20
3,2,1,0,329,0.2,20
4,1,1,1,329,0.2,20
5,0,3,1,329,0.2,20
6,1,2,1,329,0.2,20
7,1,4,1,329,0.2,20
8,1,4,1,329,0.2,20
9,1,4,0,329,0.2,20
10,0,4,1,329,0.2,20
11,1,4,1,329,0.2,20
12,2,1,0,329,0.2,20
13,2,1,0,329,0.2,20
14,0,4,1,329,0.2,20
15,2,1,0,329,0.2,20
16,2,1,0,329,0.2,20
17,0,4,1,329,0.2,20
18,1,4,0,329,0.2,20
19,2,1,0,329,0.2,20
20,2,1,0,329,0.2,20
21,2,1,0,329,0.2,20
22,0,4,1,329,0.2,20
23,1,4,0,329,0.2,20
24,2,1,0,329,0.2,20
25,0,4,1,329,0.2,20
26,1,1,0,329,0.2,20
27,0,4,1,329,0.2,20
28,1,1,1,329,0.2,20
29,1,1,0,329,0.2,20
30,0,4,1,329,0.2,20
31,1,1,1,329,0.2,20
32,0,4,1,329,0.2,20
33,1,1,1,329,0.2,20
34,0,4,1,329,0.2,20
35,2,1,0,329,0.2,20
36,0,4,1,329,0.2,20
37,2,1,0,329,0.2,20
38,2,1,0,329,0.2,20
39,2,1,0,329,0.2,20
40,1,1,1,329,0.2,20
41,1,1,1,329,0.2,20
42,0,4,1,329,0.2,20
43,0,4,1,329,0.2,20
44,0,4,1,329,0.2,20
45,0,4,1,329,0.2,20
1,1,1,0,330,0.2,20
2,2,1,0,330,0.2,20
3,0,4,1,330,0.2,20
4,1,3,1,330,0.2,20
5,0,4,0,330,0.2,20
6,1,4,0,330,0.2,20
7,1,2,0,330,0.2,20
8,0,1,1,330,0.2,20
9,2,3,0,330,0.2,20
10,2,1,0,330,0.2,20
11,2,1,0,330,0.2,20
12,0,1,1,330,0.2,20
13,2,1,0,330,0.2,20
14,0,1,1,330,0.2,20
15,1,1,0,330,0.2,20
16,1,1,1,330,0.2,20
17,2,1,0,330,0.2,20
18,2,1,0,330,0.2,20
19,1,1,1,330,0.2,20
20,0,1,1,330,0.2,20
21,0,1,1,330,0.2,20
22,2,1,0,330,0.2,20
23,2,1,0,330,0.2,20
24,0,1,1,330,0.2,20
25,2,1,0,330,0.2,20
26,1,1,1,330,0.2,20
27,0,1,1,330,0.2,20
28,0,2,1,330,0.2,20
29,1,1,0,330,0.2,20
30,1,1,1,330,0.2,20
31,1,1,1,330,0.2,20
32,2,1,0,330,0.2,20
33,2,1,0,330,0.2,20
34,1,1,1,330,0.2,20
35,0,4,1,330,0.2,20
36,0,4,1,330,0.2,20
37,2,1,0,330,0.2,20
38,1,1,1,330,0.2,20
39,2,1,0,330,0.2,20
40,0,4,1,330,0.2,20
41,1,1,1,330,0.2,20
42,2,1,0,330,0.2,20
43,0,4,1,330,0.2,20
44,0,4,1,330,0.2,20
45,1,1,0,330,0.2,20
1,2,4,0,331,0.3,0
2,2,2,0,331,0.3,0
3,2,1,0,331,0.3,0
4,2,4,0,331,0.3,0
5,0,1,1,331,0.3,0
6,2,2,0,331,0.3,0
7,2,4,0,331,0.3,0
8,2,4,0,331,0.3,0
9,0,2,1,331,0.3,0
10,2,4,0,331,0.3,0
11,2,1,0,331,0.3,0
12,0,2,1,331,0.3,0
13,0,1,1,331,0.3,0
14,1,2,1,331,0.3,0
15,1,2,1,331,0.3,0
16,0,4,1,331,0.3,0
17,2,1,0,331,0.3,0
18,1,3,1,331,0.3,0
19,0,1,1,331,0.3,0
20,1,1,0,331,0.3,0
21,0,1,1,331,0.3,0
22,0,2,1,331,0.3,0
23,1,1,1,331,0.3,0
24,1,2,0,331,0.3,0
25,0,1,1,331,0.3,0
26,1,3,1,331,0.3,0
27,0,4,1,331,0.3,0
28,2,1,1,331,0.3,0
29,1,2,1,331,0.3,0
30,0,2,1,331,0.3,0
31,2,2,0,331,0.3,0
32,1,3,1,331,0.3,0
33,2,4,0,331,0.3,0
34,0,4,1,331,0.3,0
35,1,3,1,331,0.3,0
36,1,4,1,331,0.3,0
37,2,4,0,331,0.3,0
38,1,1,0,331,0.3,0
39,1,2,1,331,0.3,0
40,2,2,0,331,0.3,0
41,1,4,0,331,0.3,0
42,0,1,1,331,0.3,0
