Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
0,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,3,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,4,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,4,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,4,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
1,1,1,1124,0.8,0.8,8,0.5,0.8,0.5
2,1,0,1124,0.8,0.8,8,0.5,0.8,0.5
0,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,2,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,2,0,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,2,0,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
1,1,1,1125,0.8,0.8,8,0.5,0.8,0.8
0,4,1,1125,0.8,0.8,8,0.5,0.8,0.8
2,1,0,1125,0.8,0.8,8,0.5,0.8,0.8
2,3,0,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,3,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,4,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,4,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,4,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,4,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,4,1,1126,0.8,0.8,8,0.8,0.2,0.2
1,4,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
1,4,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
1,1,1,1126,0.8,0.8,8,0.8,0.2,0.2
2,1,0,1126,0.8,0.8,8,0.8,0.2,0.2
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,4,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,3,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,2,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,4,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
0,4,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
1,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
2,1,0,1127,0.8,0.8,8,0.8,0.2,0.5
0,1,1,1127,0.8,0.8,8,0.8,0.2,0.5
2,3,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,2,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,2,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
1,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,4,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
1,1,1,1128,0.8,0.8,8,0.8,0.2,0.8
2,1,0,1128,0.8,0.8,8,0.8,0.2,0.8
0,4,1,1128,0.8,0.8,8,0.8,0.2,0.8
0,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,4,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,4,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,3,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
2,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
1,1,0,1129,0.8,0.8,8,0.8,0.5,0.2
0,1,1,1129,0.8,0.8,8,0.8,0.5,0.2
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,4,0,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,4,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
2,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,1,1130,0.8,0.8,8,0.8,0.5,0.5
0,4,1,1130,0.8,0.8,8,0.8,0.5,0.5
1,1,0,1130,0.8,0.8,8,0.8,0.5,0.5
0,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,2,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,2,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,2,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,4,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
1,1,1,1131,0.8,0.8,8,0.8,0.5,0.8
0,4,1,1131,0.8,0.8,8,0.8,0.5,0.8
2,1,0,1131,0.8,0.8,8,0.8,0.5,0.8
0,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,3,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,4,0,1132,0.8,0.8,8,0.8,0.8,0.2
0,3,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
2,1,0,1132,0.8,0.8,8,0.8,0.8,0.2
1,1,1,1132,0.8,0.8,8,0.8,0.8,0.2
0,4,1,1132,0.8,0.8,8,0.8,0.8,0.2
2,4,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,3,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,4,0,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
0,4,1,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
1,1,1,1133,0.8,0.8,8,0.8,0.8,0.5
2,1,0,1133,0.8,0.8,8,0.8,0.8,0.5
2,4,0,1134,0.8,0.8,8,0.8,0.8,0.8
