Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Beta
2,2,4,0,310,4
3,2,4,0,310,4
4,1,1,0,310,4
5,2,4,0,310,4
6,1,1,1,310,4
7,1,1,1,310,4
8,1,2,0,310,4
9,2,4,0,310,4
10,1,2,1,310,4
11,0,2,1,310,4
12,0,1,1,310,4
13,1,2,1,310,4
14,1,1,0,310,4
15,2,2,0,310,4
16,2,3,0,310,4
17,0,1,1,310,4
18,0,1,1,310,4
19,2,3,0,310,4
20,2,2,0,310,4
21,2,4,0,310,4
22,2,3,0,310,4
23,1,2,1,310,4
24,0,3,0,310,4
25,2,3,0,310,4
26,2,4,0,310,4
27,2,1,0,310,4
28,1,2,0,310,4
29,0,4,1,310,4
30,0,3,1,310,4
31,1,3,0,310,4
32,1,1,1,310,4
33,0,2,1,310,4
34,1,3,0,310,4
35,1,1,1,310,4
36,2,4,0,310,4
37,0,4,1,310,4
38,0,3,1,310,4
39,0,1,1,310,4
40,1,3,1,310,4
41,0,1,1,310,4
42,0,1,1,310,4
43,0,1,1,310,4
44,2,2,0,310,4
45,1,2,1,310,4
1,0,1,1,311,4
2,1,1,1,311,4
3,2,4,0,311,4
4,0,4,1,311,4
5,0,1,0,311,4
6,0,1,1,311,4
7,1,2,1,311,4
8,1,1,1,311,4
9,1,2,0,311,4
10,0,2,1,311,4
11,1,4,0,311,4
12,1,2,1,311,4
13,1,1,1,311,4
14,0,2,1,311,4
15,1,3,1,311,4
16,2,2,0,311,4
17,1,4,0,311,4
18,2,1,0,311,4
19,1,4,1,311,4
20,2,3,0,311,4
21,2,3,0,311,4
22,0,3,1,311,4
23,0,1,1,311,4
24,1,2,1,311,4
25,2,2,0,311,4
26,0,4,1,311,4
27,2,2,0,311,4
28,0,1,1,311,4
29,0,4,1,311,4
30,0,4,1,311,4
31,2,1,0,311,4
32,0,3,1,311,4
33,1,3,1,311,4
34,2,4,0,311,4
35,1,2,0,311,4
36,0,4,1,311,4
37,2,2,0,311,4
38,2,1,0,311,4
39,2,4,0,311,4
40,1,2,1,311,4
41,2,2,0,311,4
42,2,2,0,311,4
43,2,2,0,311,4
44,1,3,1,311,4
45,0,1,1,311,4
1,2,4,0,312,4
2,1,1,0,312,4
3,0,1,1,312,4
4,0,1,1,312,4
5,1,3,0,312,4
6,2,3,0,312,4
7,0,2,1,312,4
8,2,1,0,312,4
9,1,4,1,312,4
10,1,2,1,312,4
11,0,1,1,312,4
12,1,2,0,312,4
13,0,4,1,312,4
14,1,1,0,312,4
15,1,3,0,312,4
16,1,4,0,312,4
17,0,3,0,312,4
18,2,1,0,312,4
19,2,3,1,312,4
20,0,4,1,312,4
21,0,3,1,312,4
22,1,3,1,312,4
23,0,4,1,312,4
24,1,4,1,312,4
25,2,4,0,312,4
26,1,2,1,312,4
27,0,3,1,312,4
28,2,2,0,312,4
29,2,4,0,312,4
30,2,3,0,312,4
31,2,4,0,312,4
32,0,1,1,312,4
33,2,3,0,312,4
34,2,2,0,312,4
35,2,4,0,312,4
36,0,4,1,312,4
37,0,4,1,312,4
38,2,4,0,312,4
39,0,4,1,312,4
40,2,1,0,312,4
41,1,3,1,312,4
42,1,4,1,312,4
43,1,4,1,312,4
44,1,1,1,312,4
45,0,4,1,312,4
1,0,4,1,313,4
2,0,4,1,313,4
3,2,1,0,313,4
4,2,3,0,313,4
5,0,3,1,313,4
6,1,4,1,313,4
7,0,2,1,313,4
8,2,4,0,313,4
9,0,1,1,313,4
10,0,1,1,313,4
11,0,2,1,313,4
12,1,3,1,313,4
13,1,3,1,313,4
14,0,2,1,313,4
15,1,1,0,313,4
16,2,1,0,313,4
17,0,4,1,313,4
18,1,2,1,313,4
19,2,4,0,313,4
20,1,2,1,313,4
21,2,3,0,313,4
22,1,4,1,313,4
23,2,2,0,313,4
24,2,2,0,313,4
25,2,4,0,313,4
26,1,3,0,313,4
27,0,1,1,313,4
28,1,4,1,313,4
29,1,3,1,313,4
30,2,2,0,313,4
31,2,4,1,313,4
32,0,3,1,313,4
33,1,4,0,313,4
34,1,3,1,313,4
35,2,1,1,313,4
36,0,4,1,313,4
37,0,2,1,313,4
38,1,1,1,313,4
39,2,3,0,313,4
40,2,2,0,313,4
41,2,3,0,313,4
42,1,3,1,313,4
43,0,3,1,313,4
44,0,2,1,313,4
45,1,1,1,313,4
1,1,1,0,314,4
2,2,2,0,314,4
3,1,4,0,314,4
4,2,1,0,314,4
5,0,2,1,314,4
6,1,1,0,314,4
7,1,2,0,314,4
8,1,2,1,314,4
9,1,3,1,314,4
10,1,1,1,314,4
11,2,1,0,314,4
12,0,2,1,314,4
13,0,2,1,314,4
14,0,2,1,314,4
15,2,2,0,314,4
16,0,2,1,314,4
17,2,4,0,314,4
18,2,2,0,314,4
19,0,1,1,314,4
20,0,3,1,314,4
21,0,3,1,314,4
22,2,3,0,314,4
23,1,2,1,314,4
24,1,1,1,314,4
25,2,3,0,314,4
26,0,3,1,314,4
27,0,4,1,314,4
28,0,3,1,314,4
29,2,3,0,314,4
30,2,1,1,314,4
31,1,4,0,314,4
32,2,3,0,314,4
33,2,2,0,314,4
34,2,2,0,314,4
35,1,1,1,314,4
36,2,3,0,314,4
37,1,2,0,314,4
38,1,4,1,314,4
39,0,3,1,314,4
40,0,3,1,314,4
41,0,2,1,314,4
42,1,2,1,314,4
43,2,4,0,314,4
44,1,3,0,314,4
45,0,3,1,314,4
1,0,4,1,315,4
2,0,2,1,315,4
3,2,3,0,315,4
4,1,4,0,315,4
5,1,1,1,315,4
6,0,4,1,315,4
7,2,2,1,315,4
8,0,2,1,315,4
9,2,1,1,315,4
10,2,2,0,315,4
11,2,4,0,315,4
12,2,4,0,315,4
13,1,1,1,315,4
14,1,4,0,315,4
15,0,1,1,315,4
16,2,2,0,315,4
17,1,3,1,315,4
18,0,1,1,315,4
19,1,2,1,315,4
20,1,4,0,315,4
21,1,2,0,315,4
22,0,1,1,315,4
23,2,2,0,315,4
24,0,2,1,315,4
25,0,4,1,315,4
26,0,2,1,315,4
27,1,1,1,315,4
28,2,4,0,315,4
29,1,2,0,315,4
30,2,4,0,315,4
31,1,1,1,315,4
32,0,1,1,315,4
33,1,1,1,315,4
34,0,1,1,315,4
35,0,2,1,315,4
36,2,2,0,315,4
37,2,2,0,315,4
38,1,4,1,315,4
39,0,1,0,315,4
40,2,2,0,315,4
41,0,1,1,315,4
42,2,4,1,315,4
43,1,3,0,315,4
44,2,4,0,315,4
45,1,3,0,315,4
1,0,4,1,316,4
2,1,4,1,316,4
3,0,2,0,316,4
4,0,3,1,316,4
5,2,2,0,316,4
6,0,4,1,316,4
7,2,3,0,316,4
8,2,1,0,316,4
9,1,4,0,316,4
10,0,4,1,316,4
11,1,1,1,316,4
12,2,2,0,316,4
13,0,3,1,316,4
14,0,3,1,316,4
15,2,1,0,316,4
16,1,3,0,316,4
17,0,4,1,316,4
18,2,1,1,316,4
19,1,1,0,316,4
20,1,2,0,316,4
21,0,2,1,316,4
22,2,1,1,316,4
23,1,3,1,316,4
24,2,4,0,316,4
25,1,2,0,316,4
26,1,3,0,316,4
27,0,2,1,316,4
28,0,2,1,316,4
29,2,3,0,316,4
30,0,4,1,316,4
31,1,4,0,316,4
32,1,3,0,316,4
33,0,2,1,316,4
34,2,3,0,316,4
35,2,2,0,316,4
36,2,3,0,316,4
37,1,1,0,316,4
38,1,1,1,316,4
39,1,2,1,316,4
40,2,4,0,316,4
41,0,2,1,316,4
42,1,1,1,316,4
43,2,4,0,316,4
44,2,2,0,316,4
45,0,1,1,316,4
1,0,1,1,317,4
2,0,1,1,317,4
3,0,3,1,317,4
4,2,2,0,317,4
5,2,4,0,317,4
6,2,1,0,317,4
7,0,4,0,317,4
8,1,1,1,317,4
9,2,3,0,317,4
10,1,1,1,317,4
11,0,4,1,317,4
12,1,3,0,317,4
13,0,2,1,317,4
14,2,3,0,317,4
15,1,4,0,317,4
16,1,4,1,317,4
17,1,4,0,317,4
18,0,4,1,317,4
19,2,1,0,317,4
20,0,4,1,317,4
21,0,4,1,317,4
22,2,3,0,317,4
23,2,4,0,317,4
24,1,1,0,317,4
25,0,4,1,317,4
26,0,1,1,317,4
27,2,2,0,317,4
28,2,3,0,317,4
29,0,3,1,317,4
30,2,2,0,317,4
31,1,2,0,317,4
32,0,3,1,317,4
33,0,3,1,317,4
34,1,1,1,317,4
35,0,3,1,317,4
36,2,2,0,317,4
37,1,3,0,317,4
38,1,2,0,317,4
39,1,4,1,317,4
40,2,3,0,317,4
41,1,2,0,317,4
42,2,2,0,317,4
43,1,4,1,317,4
44,1,3,1,317,4
45,2,3,0,317,4
1,0,2,1,318,4
2,1,4,1,318,4
3,0,2,1,318,4
4,2,1,0,318,4
5,1,4,1,318,4
6,2,2,0,318,4
7,0,1,1,318,4
8,2,2,0,318,4
9,1,4,1,318,4
10,2,2,0,318,4
11,2,1,0,318,4
12,0,3,1,318,4
13,1,1,1,318,4
14,1,4,1,318,4
15,1,3,1,318,4
16,0,2,0,318,4
17,0,1,1,318,4
18,1,4,0,318,4
19,0,3,0,318,4
20,0,3,1,318,4
21,2,1,0,318,4
22,0,1,1,318,4
23,1,3,1,318,4
24,1,4,1,318,4
25,1,4,1,318,4
26,2,4,0,318,4
27,1,3,1,318,4
28,2,1,0,318,4
29,2,2,0,318,4
30,0,4,1,318,4
31,2,1,0,318,4
32,2,3,0,318,4
33,1,3,1,318,4
34,0,4,1,318,4
35,0,4,1,318,4
36,2,2,0,318,4
37,1,3,1,318,4
38,0,4,1,318,4
39,2,2,0,318,4
40,1,2,0,318,4
41,1,1,0,318,4
42,2,2,0,318,4
43,0,3,1,318,4
44,2,2,0,318,4
45,0,3,1,318,4
1,2,1,0,319,4
2,0,1,1,319,4
3,0,2,1,319,4
4,0,4,1,319,4
5,1,3,1,319,4
6,2,4,0,319,4
7,0,3,1,319,4
8,2,3,0,319,4
9,2,2,0,319,4
10,2,4,0,319,4
11,0,3,1,319,4
12,2,4,0,319,4
13,1,1,1,319,4
14,0,2,1,319,4
15,0,1,1,319,4
16,0,3,1,319,4
17,1,3,1,319,4
18,2,1,0,319,4
19,1,2,1,319,4
20,1,4,1,319,4
21,2,3,0,319,4
22,2,3,0,319,4
23,1,1,0,319,4
24,1,4,1,319,4
25,1,2,0,319,4
26,1,1,1,319,4
27,0,4,1,319,4
28,1,3,1,319,4
29,2,2,0,319,4
30,0,1,1,319,4
31,2,3,0,319,4
32,1,2,1,319,4
33,0,1,1,319,4
34,0,2,1,319,4
35,2,3,0,319,4
36,0,1,1,319,4
37,0,3,1,319,4
38,1,1,0,319,4
39,2,3,0,319,4
40,1,3,1,319,4
41,1,3,1,319,4
42,2,4,0,319,4
43,2,4,0,319,4
44,0,1,1,319,4
45,1,1,0,319,4
1,1,1,1,320,4
2,1,3,0,320,4
3,2,1,0,320,4
4,0,2,1,320,4
5,1,4,0,320,4
6,0,4,1,320,4
7,2,1,0,320,4
8,1,4,0,320,4
9,0,3,1,320,4
10,2,3,0,320,4
11,2,3,0,320,4
12,2,3,0,320,4
13,1,4,1,320,4
14,1,2,1,320,4
15,2,4,0,320,4
16,2,3,0,320,4
17,0,1,0,320,4
18,0,2,1,320,4
19,0,4,1,320,4
20,0,3,1,320,4
21,0,3,1,320,4
22,1,4,1,320,4
23,1,3,0,320,4
24,0,1,1,320,4
25,0,4,1,320,4
26,2,3,0,320,4
27,0,2,1,320,4
28,2,1,0,320,4
29,1,3,1,320,4
30,0,2,1,320,4
31,2,4,1,320,4
32,2,1,1,320,4
33,1,2,0,320,4
34,0,4,1,320,4
35,0,1,1,320,4
36,1,1,1,320,4
37,1,2,1,320,4
38,1,2,0,320,4
39,2,4,0,320,4
40,1,4,1,320,4
41,1,4,0,320,4
42,2,1,0,320,4
43,2,4,1,320,4
44,2,2,0,320,4
45,0,2,1,320,4
1,1,4,0,321,4
2,2,4,0,321,4
3,1,3,1,321,4
4,0,1,1,321,4
5,1,3,1,321,4
6,2,3,0,321,4
7,2,1,0,321,4
8,2,3,0,321,4
9,1,2,0,321,4
10,1,1,1,321,4
11,1,4,1,321,4
12,0,2,1,321,4
13,2,1,0,321,4
14,2,4,0,321,4
15,0,3,0,321,4
16,1,3,0,321,4
17,1,4,0,321,4
18,2,1,0,321,4
19,0,2,1,321,4
20,2,4,0,321,4
21,0,3,1,321,4
22,1,3,0,321,4
23,2,2,0,321,4
24,0,2,1,321,4
25,1,2,1,321,4
26,1,3,1,321,4
27,0,2,1,321,4
28,1,1,1,321,4
29,1,1,1,321,4
30,2,2,0,321,4
31,0,1,1,321,4
32,0,4,1,321,4
33,1,3,1,321,4
34,2,3,0,321,4
35,1,3,1,321,4
36,2,1,0,321,4
37,0,2,1,321,4
38,0,3,1,321,4
39,0,3,1,321,4
40,2,1,0,321,4
41,0,2,1,321,4
42,2,3,0,321,4
43,2,3,0,321,4
44,0,2,1,321,4
45,0,1,1,321,4
1,2,2,0,322,4
2,1,3,0,322,4
3,0,3,1,322,4
4,1,2,1,322,4
5,0,1,0,322,4
6,1,3,1,322,4
7,2,1,0,322,4
8,1,3,0,322,4
9,2,3,0,322,4
10,0,2,1,322,4
11,0,1,1,322,4
12,1,2,0,322,4
13,1,4,1,322,4
14,1,4,1,322,4
15,2,3,0,322,4
16,1,4,1,322,4
17,2,1,0,322,4
18,1,3,1,322,4
19,1,4,0,322,4
20,2,1,0,322,4
21,2,2,0,322,4
22,0,4,1,322,4
23,0,1,0,322,4
24,1,1,0,322,4
25,2,4,0,322,4
26,2,2,1,322,4
27,0,3,1,322,4
28,0,1,1,322,4
29,0,2,1,322,4
30,0,2,1,322,4
31,1,2,0,322,4
32,2,1,0,322,4
33,2,4,0,322,4
34,0,4,1,322,4
35,0,1,1,322,4
36,0,1,1,322,4
37,0,4,1,322,4
38,1,1,0,322,4
39,2,1,0,322,4
40,2,3,0,322,4
41,0,2,0,322,4
42,2,1,0,322,4
43,1,2,1,322,4
44,2,3,0,322,4
45,1,3,1,322,4
1,0,1,1,323,4
2,2,4,0,323,4
3,0,1,1,323,4
4,1,4,1,323,4
5,0,4,1,323,4
6,1,1,1,323,4
7,0,3,1,323,4
8,2,2,0,323,4
9,0,3,1,323,4
10,2,4,0,323,4
11,2,4,0,323,4
12,1,2,1,323,4
13,2,4,0,323,4
14,2,3,1,323,4
15,0,4,1,323,4
16,1,2,1,323,4
17,0,4,1,323,4
18,1,2,0,323,4
19,2,2,0,323,4
20,0,4,1,323,4
21,2,4,0,323,4
22,1,2,0,323,4
23,0,3,1,323,4
24,0,1,1,323,4
25,1,3,0,323,4
26,0,4,1,323,4
27,2,2,0,323,4
28,2,3,0,323,4
29,2,2,1,323,4
30,1,3,1,323,4
31,1,3,0,323,4
32,1,2,1,323,4
33,2,3,0,323,4
34,0,1,1,323,4
35,1,4,0,323,4
36,0,3,1,323,4
37,1,4,1,323,4
38,1,3,1,323,4
39,2,2,0,323,4
40,2,2,0,323,4
41,1,2,0,323,4
42,2,1,0,323,4
43,1,2,1,323,4
44,0,2,1,323,4
45,0,2,1,323,4
1,0,1,1,324,4
2,0,4,1,324,4
3,0,3,1,324,4
4,2,4,0,324,4
5,1,4,0,324,4
6,2,2,0,324,4
7,1,2,1,324,4
8,2,3,0,324,4
9,0,1,1,324,4
10,1,2,0,324,4
11,0,4,1,324,4
12,2,1,0,324,4
13,2,2,0,324,4
14,1,2,1,324,4
15,1,4,0,324,4
16,2,2,0,324,4
17,0,1,1,324,4
18,0,1,1,324,4
19,1,4,0,324,4
20,2,3,0,324,4
21,1,3,0,324,4
22,0,3,1,324,4
23,2,2,0,324,4
24,1,4,1,324,4
25,2,4,0,324,4
26,0,3,1,324,4
27,1,3,0,324,4
28,0,4,1,324,4
29,2,1,0,324,4
30,2,1,0,324,4
31,1,1,0,324,4
32,1,1,1,324,4
33,1,2,1,324,4
34,2,4,0,324,4
35,2,4,0,324,4
36,2,1,0,324,4
37,0,4,1,324,4
38,0,4,1,324,4
39,1,4,0,324,4
40,1,1,1,324,4
41,0,1,1,324,4
42,0,1,1,324,4
43,1,3,1,324,4
44,2,2,0,324,4
45,0,3,1,324,4
1,2,1,0,325,4
2,1,3,1,325,4
3,0,2,1,325,4
4,0,4,1,325,4
5,1,1,1,325,4
6,0,3,1,325,4
7,0,2,1,325,4
8,1,2,0,325,4
9,2,4,0,325,4
10,0,3,1,325,4
11,1,4,1,325,4
12,1,1,1,325,4
13,2,3,0,325,4
14,2,3,0,325,4
15,2,2,0,325,4
16,1,3,0,325,4
17,0,1,1,325,4
18,0,1,1,325,4
19,2,3,0,325,4
20,2,2,0,325,4
21,2,4,1,325,4
22,2,3,0,325,4
23,2,3,0,325,4
24,1,2,0,325,4
25,2,1,0,325,4
26,2,2,0,325,4
27,0,2,1,325,4
28,0,3,1,325,4
29,1,4,0,325,4
30,0,3,1,325,4
31,0,1,1,325,4
32,1,4,1,325,4
33,2,1,0,325,4
34,1,1,1,325,4
35,0,4,1,325,4
36,1,2,0,325,4
37,0,2,1,325,4
38,0,4,1,325,4
39,1,4,0,325,4
40,2,2,0,325,4
41,2,4,0,325,4
42,1,1,0,325,4
43,1,4,0,325,4
44,0,4,1,325,4
45,1,1,1,325,4
1,0,4,0,326,4
2,1,4,1,326,4
3,1,3,0,326,4
4,0,1,1,326,4
5,1,2,1,326,4
6,2,2,0,326,4
7,2,2,0,326,4
8,1,2,0,326,4
9,2,3,0,326,4
10,1,3,1,326,4
11,2,3,0,326,4
12,1,4,1,326,4
13,1,2,1,326,4
14,2,4,0,326,4
15,0,4,1,326,4
16,1,4,0,326,4
17,0,2,1,326,4
18,1,3,1,326,4
19,0,3,1,326,4
20,1,2,1,326,4
21,0,4,1,326,4
22,1,4,0,326,4
23,2,4,0,326,4
24,2,2,0,326,4
25,1,2,0,326,4
26,2,1,0,326,4
27,0,3,1,326,4
28,0,4,1,326,4
29,0,3,1,326,4
30,0,2,1,326,4
31,2,3,0,326,4
32,2,2,0,326,4
33,0,3,1,326,4
34,1,1,0,326,4
35,0,3,1,326,4
36,0,3,1,326,4
37,2,1,0,326,4
38,1,1,1,326,4
39,2,4,0,326,4
40,0,3,1,326,4
41,2,4,0,326,4
42,0,1,1,326,4
43,2,3,1,326,4
44,2,3,0,326,4
45,1,2,0,326,4
1,2,1,0,327,4
2,0,2,1,327,4
3,2,1,0,327,4
4,0,2,0,327,4
5,0,2,1,327,4
6,2,4,0,327,4
7,1,3,1,327,4
8,0,1,1,327,4
9,1,4,1,327,4
10,2,1,1,327,4
11,1,4,0,327,4
12,1,4,1,327,4
13,1,4,0,327,4
14,2,3,0,327,4
15,0,3,0,327,4
16,0,3,1,327,4
17,1,4,0,327,4
18,2,3,0,327,4
19,0,4,1,327,4
20,1,2,0,327,4
21,0,3,1,327,4
22,0,1,1,327,4
23,2,3,0,327,4
24,2,2,0,327,4
25,1,4,1,327,4
26,1,4,1,327,4
27,0,4,1,327,4
28,1,2,1,327,4
29,0,4,1,327,4
30,2,3,0,327,4
31,1,4,0,327,4
32,0,1,1,327,4
33,2,1,0,327,4
34,0,4,0,327,4
35,2,2,1,327,4
36,2,3,0,327,4
37,1,3,1,327,4
38,1,1,1,327,4
39,0,2,1,327,4
40,2,3,0,327,4
41,1,4,0,327,4
42,2,1,0,327,4
43,1,1,0,327,4
44,2,4,0,327,4
45,0,4,1,327,4
1,2,3,0,328,4
2,2,1,0,328,4
3,1,2,0,328,4
4,2,2,0,328,4
5,1,1,1,328,4
6,2,4,0,328,4
7,0,1,1,328,4
8,0,1,1,328,4
9,2,3,0,328,4
10,1,1,1,328,4
11,0,4,1,328,4
12,0,2,1,328,4
13,0,3,1,328,4
14,0,1,1,328,4
15,1,3,0,328,4
16,2,4,0,328,4
17,2,4,0,328,4
18,1,1,1,328,4
19,1,3,0,328,4
20,1,4,0,328,4
21,1,1,0,328,4
22,0,2,1,328,4
23,0,2,1,328,4
24,1,3,0,328,4
25,2,2,0,328,4
26,0,3,1,328,4
27,0,4,1,328,4
28,0,4,1,328,4
29,0,2,1,328,4
30,0,1,1,328,4
31,2,3,0,328,4
32,0,1,1,328,4
33,2,4,0,328,4
34,1,3,1,328,4
35,1,2,1,328,4
36,0,4,1,328,4
37,1,1,1,328,4
38,1,4,0,328,4
39,1,1,0,328,4
40,2,4,0,328,4
41,2,4,0,328,4
42,1,4,1,328,4
43,2,3,0,328,4
44,2,3,0,328,4
45,2,4,0,328,4
1,2,4,0,329,4
2,2,2,0,329,4
3,0,3,1,329,4
4,2,3,0,329,4
5,1,2,1,329,4
6,2,4,0,329,4
7,1,2,0,329,4
8,1,3,1,329,4
9,1,3,0,329,4
10,2,3,0,329,4
11,0,4,1,329,4
12,1,1,1,329,4
13,0,4,1,329,4
14,0,4,1,329,4
15,0,1,1,329,4
16,2,4,0,329,4
17,1,1,1,329,4
18,0,3,0,329,4
19,0,1,1,329,4
20,2,4,0,329,4
21,2,1,0,329,4
22,0,4,1,329,4
23,1,3,0,329,4
24,1,2,0,329,4
25,0,4,1,329,4
26,2,4,0,329,4
27,2,3,0,329,4
28,1,4,1,329,4
29,0,3,1,329,4
30,1,4,1,329,4
31,1,4,1,329,4
32,0,2,1,329,4
33,2,3,0,329,4
34,0,4,1,329,4
35,2,1,0,329,4
36,1,2,1,329,4
37,1,1,0,329,4
38,2,2,0,329,4
39,2,4,0,329,4
40,0,4,1,329,4
41,1,1,1,329,4
42,0,4,1,329,4
43,2,3,0,329,4
44,1,3,1,329,4
45,0,4,1,329,4
1,0,3,0,330,4
2,2,4,0,330,4
3,1,3,1,330,4
4,2,2,0,330,4
5,0,4,1,330,4
6,1,3,0,330,4
7,2,2,0,330,4
8,0,1,0,330,4
9,2,3,0,330,4
10,2,4,0,330,4
11,1,2,1,330,4
12,2,1,0,330,4
13,1,2,1,330,4
14,1,3,1,330,4
15,2,3,0,330,4
16,0,3,1,330,4
17,2,2,1,330,4
18,0,2,1,330,4
19,2,3,0,330,4
20,0,1,1,330,4
21,0,1,1,330,4
22,1,1,0,330,4
23,0,1,1,330,4
24,2,1,0,330,4
25,1,4,1,330,4
26,0,3,1,330,4
27,2,2,0,330,4
28,1,2,1,330,4
29,0,2,1,330,4
30,1,2,0,330,4
31,0,2,1,330,4
32,0,4,1,330,4
33,2,2,0,330,4
34,2,2,0,330,4
35,0,3,1,330,4
36,1,1,1,330,4
37,1,1,0,330,4
38,1,3,1,330,4
39,1,1,1,330,4
40,1,2,0,330,4
41,2,4,0,330,4
42,0,4,1,330,4
43,0,2,1,330,4
44,1,2,0,330,4
45,2,2,0,330,4
1,1,2,0,331,4
2,2,4,0,331,4
3,0,1,1,331,4
4,2,1,0,331,4
5,1,1,1,331,4
6,0,1,1,331,4
7,2,3,0,331,4
8,0,3,1,331,4
9,2,3,0,331,4
10,0,4,1,331,4
11,2,4,0,331,4
12,0,3,1,331,4
13,2,2,1,331,4
14,0,4,1,331,4
15,2,3,0,331,4
16,2,3,0,331,4
17,2,4,0,331,4
18,0,2,1,331,4
19,0,1,1,331,4
20,1,3,1,331,4
21,2,2,0,331,4
22,2,1,0,331,4
23,1,2,0,331,4
24,0,2,1,331,4
25,2,2,0,331,4
26,1,1,0,331,4
27,0,1,1,331,4
28,0,1,1,331,4
29,1,2,1,331,4
30,1,2,1,331,4
31,1,4,1,331,4
32,1,1,1,331,4
33,1,3,1,331,4
34,0,2,1,331,4
35,2,4,0,331,4
36,1,1,1,331,4
37,2,2,0,331,4
38,0,1,1,331,4
39,0,4,1,331,4
40,1,2,0,331,4
41,1,2,1,331,4
42,1,4,1,331,4
43,0,2,1,331,4
44,1,1,0,331,4
45,2,2,0,331,4
1,1,2,1,332,4
2,2,2,0,332,4
3,1,2,1,332,4
4,1,2,0,332,4
5,2,3,0,332,4
6,1,1,1,332,4
7,1,3,1,332,4
8,1,2,0,332,4
9,0,4,1,332,4
10,1,4,1,332,4
11,0,3,1,332,4
12,1,3,1,332,4
13,2,3,0,332,4
14,0,3,1,332,4
15,1,2,1,332,4
16,0,3,1,332,4
17,0,1,1,332,4
18,1,3,1,332,4
19,2,4,0,332,4
20,2,2,0,332,4
21,2,2,0,332,4
22,2,1,0,332,4
23,2,2,0,332,4
24,0,3,1,332,4
25,1,3,1,332,4
26,2,1,0,332,4
27,0,3,1,332,4
28,0,2,1,332,4
29,2,2,0,332,4
30,1,3,1,332,4
31,2,2,0,332,4
32,0,2,1,332,4
33,1,3,1,332,4
34,0,3,1,332,4
35,1,2,0,332,4
36,2,1,0,332,4
37,2,2,0,332,4
38,0,4,1,332,4
39,0,1,1,332,4
40,0,4,0,332,4
41,2,1,0,332,4
42,2,3,0,332,4
43,1,2,1,332,4
44,0,3,1,332,4
45,0,1,1,332,4
1,0,2,1,333,4
2,0,4,1,333,4
3,1,4,1,333,4
4,0,1,1,333,4
5,0,3,1,333,4
6,1,3,0,333,4
7,0,1,1,333,4
8,2,1,0,333,4
9,2,2,0,333,4
10,1,4,0,333,4
11,0,3,1,333,4
12,0,2,1,333,4
13,0,2,0,333,4
14,2,4,0,333,4
15,2,4,0,333,4
16,1,1,0,333,4
17,2,4,0,333,4
18,2,4,0,333,4
19,2,1,0,333,4
20,2,2,0,333,4
21,1,1,1,333,4
22,2,4,0,333,4
23,0,2,1,333,4
24,0,1,1,333,4
25,0,3,1,333,4
26,1,2,0,333,4
27,2,4,0,333,4
28,1,4,1,333,4
29,0,1,1,333,4
30,2,1,0,333,4
31,1,4,1,333,4
32,1,1,1,333,4
33,1,3,1,333,4
34,0,2,1,333,4
35,1,2,0,333,4
36,2,4,1,333,4
37,2,1,0,333,4
38,1,1,1,333,4
39,0,2,1,333,4
40,1,4,0,333,4
41,1,1,1,333,4
42,2,4,0,333,4
43,1,1,0,333,4
44,0,1,1,333,4
45,2,3,0,333,4
1,0,4,1,334,4
2,2,2,0,334,4
3,0,2,1,334,4
4,0,3,1,334,4
5,1,3,0,334,4
6,0,4,1,334,4
7,0,2,1,334,4
8,1,4,1,334,4
9,1,4,1,334,4
10,1,1,1,334,4
11,1,4,1,334,4
12,1,4,1,334,4
13,2,2,1,334,4
14,2,2,0,334,4
15,2,3,0,334,4
16,0,2,1,334,4
17,1,2,1,334,4
18,0,3,1,334,4
19,1,4,1,334,4
20,0,4,1,334,4
21,1,4,1,334,4
22,2,4,0,334,4
23,0,1,1,334,4
24,2,3,0,334,4
25,2,2,0,334,4
26,2,1,0,334,4
27,0,3,1,334,4
28,1,2,1,334,4
29,2,4,0,334,4
30,1,2,1,334,4
31,2,4,1,334,4
32,2,4,0,334,4
33,0,4,1,334,4
34,2,3,0,334,4
35,2,1,0,334,4
36,0,1,1,334,4
37,1,2,0,334,4
38,2,1,0,334,4
39,1,1,0,334,4
40,1,3,1,334,4
41,0,4,1,334,4
42,0,3,1,334,4
43,1,3,0,334,4
44,0,4,1,334,4
45,2,3,0,334,4
1,1,4,1,335,4
2,0,4,0,335,4
3,1,1,0,335,4
4,2,4,0,335,4
5,0,4,1,335,4
6,1,1,0,335,4
7,2,2,0,335,4
8,2,4,0,335,4
9,0,3,0,335,4
10,1,4,1,335,4
11,2,1,0,335,4
12,1,2,1,335,4
13,0,2,1,335,4
14,1,3,0,335,4
15,0,4,1,335,4
16,0,2,1,335,4
17,0,3,1,335,4
18,2,4,0,335,4
19,2,3,0,335,4
20,1,2,0,335,4
21,0,4,1,335,4
22,1,3,0,335,4
23,0,4,1,335,4
24,2,3,0,335,4
25,1,1,1,335,4
26,2,4,0,335,4
27,2,2,0,335,4
28,2,3,0,335,4
29,2,2,0,335,4
30,2,3,0,335,4
31,1,4,1,335,4
32,1,4,1,335,4
33,2,2,0,335,4
34,0,2,1,335,4
35,1,4,1,335,4
36,0,1,1,335,4
37,1,2,0,335,4
38,0,2,1,335,4
39,2,4,0,335,4
