Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,iProbA,iProbB,iProbC
33,0,4,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
34,0,3,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
35,1,1,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
36,0,4,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
37,0,4,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
38,1,1,0,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
39,1,2,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
40,0,4,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
41,2,2,0,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
42,1,1,0,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
43,2,1,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
44,2,1,0,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
45,1,3,1,sub-1028_7,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
1,2,2,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
2,2,3,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
3,0,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
4,0,1,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
5,1,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
6,1,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
7,2,4,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
8,1,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
9,1,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
10,0,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
11,0,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
12,0,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
13,1,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
14,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
15,1,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
16,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
17,0,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
18,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
19,1,4,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
20,1,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
21,0,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
22,2,2,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
23,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
24,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
25,1,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
26,1,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
27,0,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
28,0,4,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
29,0,3,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
30,0,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
31,0,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
32,1,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
33,0,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
34,2,2,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
35,1,1,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
36,1,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
37,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
38,0,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
39,0,2,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
40,2,1,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
41,1,2,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
42,1,4,1,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
43,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
44,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
45,2,1,0,sub-1028_8,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
1,1,4,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
2,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
3,1,4,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
4,1,3,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
5,1,2,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
6,0,3,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
7,1,4,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
8,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
9,0,3,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
10,1,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
11,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
12,2,4,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
13,0,4,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
14,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
15,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
16,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
17,1,3,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
18,1,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
19,1,2,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
20,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
21,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
22,1,2,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
23,2,2,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
24,2,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
25,0,2,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
26,1,3,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
27,2,3,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
28,1,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
29,2,2,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
30,1,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
31,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
32,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
33,1,3,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
34,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
35,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
36,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
37,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
38,1,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
39,0,1,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
40,0,2,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
41,2,1,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
42,0,4,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
43,0,3,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
44,2,2,0,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
45,0,4,1,sub-1028_9,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
1,2,2,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
2,1,3,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
3,0,2,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
4,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
5,0,2,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
6,2,2,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
7,0,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
8,1,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
9,0,2,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
10,1,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
11,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
12,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
13,2,2,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
14,0,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
15,0,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
16,1,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
17,2,3,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
18,0,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
19,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
20,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
21,2,2,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
22,1,2,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
23,1,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
24,1,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
25,0,2,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
26,2,3,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
27,1,4,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
28,1,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
29,0,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
30,1,1,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
31,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
32,0,4,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
33,0,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
34,2,1,0,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
35,0,3,1,sub-1028_10,0.0840011996273525,0.2011870118547979,0.6090706183205199,0.9562354699981548,0.4434818118853604,0.1305975830219894
